kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A13603702,브라운스톤동선,서울특별시 성북구 동소문동7가 120 브라운스톤동선,분양,개별난방,30015.85,4,194.0,동선구역주택재개발조합,이수건설,029218306, ,아파트,서울특별시 성북구 아리랑로5길 25,위탁관리,계단식,20101126,029218307,194,20946.11,80.0,84.0,30.0,0.0,15382.27,1129011000,15,15,2,7,02830
A13672101,삼선푸르지오아파트,서울특별시 성북구 삼선동2가 425 삼선푸르지오아파트,분양,개별난방,133964.48,22,864.0,대우건설(주),조합아파트,027432545,samsunprugio.aptner.com/,아파트,서울특별시 성북구 보문로29다길 31,위탁관리,계단식,20080327,027432544,864,90403.08,180.0,486.0,198.0,0.0,74714.84,1129011200,15,15,3,39,02875
A13672102,삼선힐스테이트,서울특별시 성북구 삼선동2가 420 삼선힐스테이트,분양,개별난방,52459.0,9,377.0,현대건설(주),현대건설(주),027450455,삼선힐스테이트.apti.co.kr,아파트,서울특별시 성북구 낙산길 243-15,위탁관리,계단식,20091201,0263190633,377,37214.36,152.0,161.0,64.0,0.0,29637.83,1129011200,14,14,2,16,02875
A13604301,삼선1SH-VILLE,서울특별시 성북구 삼선동3가 115 삼선1SH-VILLE,임대,개별난방,22692.83,1,285.0,(주)성원건설,에스에이치공사,027418170, ,아파트,서울특별시 성북구 보문로29다길 25-9,위탁관리,복도식,20081114,027418171,285,10150.3,285.0,0.0,0.0,0.0,10150.3,1129011300,15,15,2,3,02869
A13670801,삼선SKView,서울특별시 성북구 삼선동3가 116 삼선SKView,분양,개별난방,76810.93,7,430.0,SK건설,삼선1구역주택재건축조합,0236757626, ,아파트,서울특별시 성북구 삼선교로16길 35,위탁관리,계단식,20120430,0236757627,430,48780.61,88.0,228.0,109.0,5.0,38615.33,1129011300,15,15,3,15,02863
A13604401,삼선코오롱아파트,서울특별시 성북구 삼선동4가 73 삼선코오롱아파트,분양,개별난방,58309.0,5,437.0,코오롱,코오롱,029287214, ,아파트,서울특별시 성북구 삼선교로23길 23,자치관리,혼합식,19991102,0263147412,437,46161.61,200.0,136.0,101.0,0.0,35129.16,1129011400,18,18,2,11,02861
A13607101,안암래미안,서울특별시 성북구 안암동1가 361 안암래미안,분양,개별난방,54214.13,12,528.0,삼성건설,안암제1구역주택재개발조합,029240709,www.aptner.com,아파트,서울특별시 성북구 고려대로17가길 64,위탁관리,계단식,20050616,029240705,528,52792.04,232.0,206.0,90.0,0.0,41676.1742,1129012100,15,15,0,22,02843
A10022341,해링턴플레이스안암,서울특별시 성북구 안암동3가 138- 해링턴플레이스안암,분양,개별난방,30328.0,4,199.0,진흥기업,안암2구역주택재개발정비사업,029280801, ,아파트,서울특별시 성북구 고려대로14길 39,위탁관리,혼합식,20240729,029290802,199,17816.156,56.0,143.0,0.0,0.0,13849.54,1129012300,12,12,2,8,
A13607301,안암삼익,서울특별시 성북구 안암동3가 135 안암삼익,분양,개별난방,29563.52,3,204.0,삼익건설,삼익주택,029288786, ,아파트,서울특별시 성북구 안암로9길 30,자치관리,계단식,19830614,029283210,204,29563.52,0.0,0.0,108.0,96.0,28159.92,1129012300,12,12,1,9,02858
A13607302,안암대광,서울특별시 성북구 안암동3가 136-1 안암대광,분양,개별난방,21534.0,7,346.0,오진개발,오진개발,029260776,공동주택 통합정보마당,아파트,서울특별시 성북구 안암로9나길 14,자치관리,계단식,19711209,029255481,356,21477.86,288.0,57.0,1.0,0.0,18143.51,1129012300,7,7,0,0,02858
A13608401,보문하우스토리주상복합,서울특별시 성북구 보문동4가 116 보문하우스토리주상복합,분양,개별난방,27540.0,2,162.0,(주)남광토건,보문시장정비사업조합,029216885, ,주상복합,서울특별시 성북구 고려대로2길 37,위탁관리,계단식,20110805,029256885,162,27539.908,12.0,94.0,56.0,0.0,15010.746,1129012600,15,15,4,6,02852
A10027189,보문파크뷰자이아파트,서울특별시 성북구 보문동6가 198-45 보문파크뷰자이아파트,혼합,개별난방,166764.73,17,1186.0,GS건설,보문제3구역 주택재개발정비사업조합,029279110, ,아파트,서울특별시 성북구 보문사길 111,위탁관리,혼합식,20170118,029279279,1186,102268.74,694.0,492.0,0.0,0.0,73895.41,1129012800,20,20,7,35,02874
A13608601,보문아남,서울특별시 성북구 보문동6가 36-2 보문아남,분양,개별난방,25715.75,3,218.0,아남건설,호웅건설,029532617, ,아파트,서울특별시 성북구 보문사길 112,위탁관리,계단식,19941010,029218861,218,24297.05,0.0,218.0,0.0,0.0,18302.8,1129012800,15,15,1,8,02874
A10023669,보문리슈빌하우트,서울특별시 성북구 보문동1가 228 보문리슈빌하우트,혼합,개별난방,58552.84,8,465.0,계룡건설,보문제2구역 주택재개발 정비사업,029211055, ,아파트,서울특별시 성북구 보문로26길 18,위탁관리,혼합식,20220330,029211056,465,36913.957,397.0,68.0,0.0,0.0,28068.53,1129013000,18,18,2,13,02851
A13608301,보문아이파크,서울특별시 성북구 보문동3가 2 보문아이파크,분양,개별난방,59904.0,8,431.0,현대산업개발,재개발조합,029220634,보문아이파크.apti.co.kr,아파트,서울특별시 성북구 지봉로21길 19,위탁관리,혼합식,20030830,029220635,431,43424.64,176.0,195.0,60.0,0.0,33819.65,1129013200,15,15,2,10,02870
A13677401,이편한세상보문,서울특별시 성북구 보문동3가 229 이편한세상보문,혼합,개별난방,71364.84,7,440.0,대림산업(주),보문4구역정비사업조합,029280046, ,아파트,서울특별시 성북구 낙산길 255,위탁관리,계단식,20131224,029280056,440,46273.12,93.0,259.0,88.0,0.0,35723.909,1129013200,15,15,2,16,02874
A10022655,이안테라디움 성북,서울특별시 성북구 정릉동 1056 이안테라디움 성북,임대,개별난방,22062.139,2,227.0,대우산업개발(주),남성개발(주),029439779, ,,서울특별시 성북구 정릉로 104,위탁관리(직영+위탁),복도식,20230620,0232960207,227,15120.203,227.0,0.0,0.0,0.0,3920.6469,1129013300,4,4,3,6,02812
A10024056,정릉피오레,서울특별시 성북구 정릉동 1024 정릉피오레,분양,개별난방,18294.0,2,127.0,대주건설,정원,029166256, ,,,위탁관리,계단식,20041130,0260800359,127,15507.87,0.0,0.0,127.0,0.0,12354.97,1129013300,15,15,2,0,
A10024237,청신호 행복주택 정릉하늘마루,서울특별시 성북구 정릉동 1054 청신호 행복주택 정릉하늘마루,임대,개별난방,9340.7,3,166.0,대흥토건,sh,029090892, ,아파트,서울특별시 성북구 정릉로10가길 6-31,위탁관리,복도식,20200326,029090893,166,9340.7,166.0,0.0,0.0,0.0,4042.31,1129013300,4,4,2,0,02812
A10028000,정릉꿈에그린아파트,서울특별시 성북구 정릉동 1037 정릉꿈에그린아파트,혼합,개별난방,55685.0,8,349.0,한화건설,정릉10구역 주택재개발정비사업,029137811,jndream.aptner.com,아파트,서울특별시 성북구 아리랑로19가길 20,위탁관리,기타,20150430,029137813,349,35089.0,123.0,197.0,29.0,0.0,25759.7,1129013300,19,19,5,0,02820
A13610001,정릉우방아파트,서울특별시 성북구 정릉동 1016 정릉우방아파트,분양,개별난방,27327.0,1,196.0,우방건설,우방건설,029191172, ,아파트,서울특별시 성북구 북악산로 746,위탁관리,혼합식,19990728,029185732,196,20549.15,84.0,95.0,17.0,0.0,15040.87,1129013300,18,18,3,5,02826
A13610003,정릉힐스테이트1차아파트,서울특별시 성북구 정릉동 1030 정릉힐스테이트1차아파트,분양,개별난방,34660.098,3,222.0,현대건설,프리모,029199280, ,아파트,서울특별시 성북구 북악산로 831,위탁관리,계단식,20070518,029199281,222,24603.898,0.0,222.0,0.0,0.0,18789.858,1129013300,20,20,4,7,02818
A13610004,정릉산장,서울특별시 성북구 정릉동 780 정릉산장,분양,개별난방,20146.94,2,264.0,광산건설,광산건설,029113610, ,아파트,서울특별시 성북구 보국문로 167,자치관리,복도식,19771229,029113610,264,18295.2,220.0,44.0,0.0,0.0,14781.8,1129013300,11,11,1,4,02704
A13610005,정릉힐스테이트3차,서울특별시 성북구 정릉동 1031 정릉힐스테이트3차,분양,개별난방,81104.0,19,522.0,현대힐스테이트,현대힐스테이트,029191220, ,아파트,서울특별시 성북구 보국문로 116,위탁관리,계단식,20080609,029431281,522,55613.04,222.0,200.0,100.0,0.0,41787.56,1129013300,10,10,0,29,02702
A13610007,정릉풍림아이원,서울특별시 성북구 정릉동 239 정릉풍림아이원,분양,개별난방,280645.56,28,1971.0,정릉제4구역재개발조합,풍림산업,029195547,정릉풍림.apti.co.kr,아파트,서울특별시 성북구 솔샘로25길 28,위탁관리,혼합식,20051228,029195543,1971,205962.0,827.0,688.0,456.0,0.0,159726.42,1129013300,20,20,4,50,02702
A13610102,길음뉴타운10단지,서울특별시 성북구 정릉동 1034 길음뉴타운10단지,혼합,개별난방,48073.0,3,236.0,라온건설,정릉1동제일주택재건축정비사업조합,029144149,http://raonuapt.co.kr/,아파트,서울특별시 성북구 정릉로 307,위탁관리,계단식,20081008,029144150,236,28130.6,0.0,184.0,52.0,0.0,21292.04,1129013300,26,26,4,0,02719
A13610103,정릉힐스테이트,서울특별시 성북구 정릉동 1025 정릉힐스테이트,분양,개별난방,38939.78,7,355.0,현대건설,현대건설,029095556, ,아파트,서울특별시 성북구 정릉로 292,위탁관리,계단식,20041223,029095508,355,38816.53,41.0,314.0,0.0,0.0,29122.42,1129013300,25,25,2,8,02815
A13610107,길음뉴타운 경남아너스빌,서울특별시 성북구 정릉동 1015 길음뉴타운 경남아너스빌,분양,개별난방,105950.0,8,860.0,경남기업(주),정릉A지구 재건축조합,029132030, ,아파트,서울특별시 성북구 정릉로 305,위탁관리,혼합식,19990619,029135900,860,87264.67,398.0,270.0,192.0,0.0,67321.99,1129013300,22,22,2,18,02719
A13610201,정릉2차대주피오레,서울특별시 성북구 정릉동 1032 정릉2차대주피오레,분양,개별난방,20962.78,4,169.0,대주건설,대한주택보증,029138661, ,아파트,서울특별시 성북구 아리랑로19길 86,위탁관리,계단식,20080530,029138663,169,17057.24,37.0,132.0,0.0,0.0,13436.6397,1129013300,12,12,2,10,02813
A13610202,정릉푸르지오,서울특별시 성북구 정릉동 406 정릉푸르지오,분양,개별난방,57043.06,7,403.0,대우건설,정릉제2구역주택재개발조합,0262211252,정릉푸르지오.apti.co.kr/,아파트,서울특별시 성북구 보국문로 19,위탁관리,계단식,20051128,0262211253,403,40027.6,180.0,148.0,75.0,0.0,31979.87,1129013300,20,20,2,12,02710
A13610301,정릉성원,서울특별시 성북구 정릉동 1019 정릉성원,분양,개별난방,36324.77,2,271.0,성원건설,성원,029180145, ,아파트,서울특별시 성북구 정릉로21길 21,위탁관리,혼합식,20000117,029180154,271,27965.623,126.0,109.0,36.0,0.0,20946.9,1129013300,19,19,2,0,02710
A13676501,정릉쌍용,서울특별시 성북구 정릉동 1017 정릉쌍용,분양,개별난방,26102.0,2,193.0,쌍용건설,쌍용건설,029125500, ,아파트,서울특별시 성북구 북악산로 847,위탁관리,혼합식,19991113,029125503,193,19455.3,126.0,19.0,48.0,0.0,14653.51,1129013300,19,19,2,4,02818
A13676504,정릉스카이쌍용,서울특별시 성북구 정릉동 1014 정릉스카이쌍용,분양,개별난방,55787.0,3,406.0,쌍용건설,정릉스카이 재건축 조합,029179114, ,아파트,서울특별시 성북구 북악산로 828,위탁관리,혼합식,19990212,0262239114,406,42365.94,210.0,116.0,80.0,0.0,31086.64,1129013300,20,20,3,8,02827
A13676605,길음뉴타운 데시앙,서울특별시 성북구 정릉동 1018 길음뉴타운 데시앙,분양,개별난방,70757.0,6,514.0,(주)태영,숭덕재건축조합,029121417,www.intm.com/정릉태영,아파트,서울특별시 성북구 서경로 28,위탁관리,혼합식,19991122,029121418,514,53099.35,286.0,113.0,115.0,0.0,39633.42,1129013300,19,19,0,13,02719
A13676702,정릉대우,서울특별시 성북구 정릉동 1021 정릉대우,분양,개별난방,94057.0,7,791.0,(주)대우,선덕아파트 재건축조합외 7개 조합,029125630,정릉대우.apti.co.kr,아파트,서울특별시 성북구 보국문로30길 15,위탁관리,혼합식,20010621,029183906,792,70513.28,481.0,198.0,112.0,0.0,53734.59,1129013300,18,18,3,0,02701
A13676703,정릉1차e-편한세상,서울특별시 성북구 정릉동 1028 정릉1차e-편한세상,분양,개별난방,99443.23,11,739.0,대림건설,정릉5구역재건축조합,029141870,아파트너,아파트,서울특별시 성북구 솔샘로24길 15,위탁관리,계단식,20060602,029141872,739,74088.29,314.0,305.0,120.0,0.0,58439.98,1129013300,20,20,0,20,02712
A13676704,정릉풍림아이원임대,서울특별시 성북구 정릉동 239-5 정릉풍림아이원임대,임대,개별난방,29165.87,2,332.0,풍림산업(주),풍림산업(주),029124866, ,아파트,서울특별시 성북구 솔샘로25길 11-14,위탁관리,복도식,20051228,029124867,332,17501.049,332.0,0.0,0.0,0.0,10876.32,1129013300,20,20,3,4,02702
A13677101,정릉2차 e편한세상,서울특별시 성북구 정릉동 1035 정릉2차 e편한세상,분양,개별난방,83747.2,10,527.0,대림산업,대림산업,029091694,v2admin.aptner.com/,아파트,서울특별시 성북구 북악산로 851,위탁관리,계단식,20090608,029091695,527,54875.074,218.0,214.0,95.0,0.0,41856.61,1129013300,15,15,3,24,02818
A13677206,정릉우성,서울특별시 성북구 정릉동 1020 정릉우성,분양,개별난방,99446.4,5,823.0,우성건설,한국데이타통신(주)제3직장주택조합외 11개조합,029433122,jwsapt.com,아파트,서울특별시 성북구 북악산로 813,자치관리,혼합식,20000212,029117044,823,64870.85,187.0,599.0,37.0,0.0,64850.11,1129013300,20,20,6,22,02819
A13677807,정릉우정에쉐르,서울특별시 성북구 정릉동 1033 정릉우정에쉐르,분양,개별난방,32730.59,3,212.0,(주)우정건설,정릉북악재건축조합,029091418, ,아파트,서울특별시 성북구 북악산로 742-12,위탁관리,계단식,20090416,029091419,212,22126.67,32.0,163.0,17.0,0.0,17703.14,1129013300,19,19,3,6,02826
A13684306,정릉중앙하이츠빌2단지,서울특별시 성북구 정릉동 435 정릉중앙하이츠빌2단지,분양,개별난방,107342.0,9,745.0,중앙건설,정릉463재건축조합 외,029107558,jrjhv2.aptner.com/v2,아파트,서울특별시 성북구 정릉로26길 8,위탁관리,혼합식,20051116,0263151300,745,75616.93,128.0,573.0,44.0,0.0,60603.9858,1129013300,23,23,2,21,02814
A13684605,정릉푸른마을동아,서울특별시 성북구 정릉동 210 정릉푸른마을동아,분양,개별난방,75794.0,7,529.0,(주)동아건설산업,(주)동아건설산업,029139973, ,아파트,서울특별시 성북구 서경로 31,위탁관리,혼합식,20031004,0262259973,529,57022.4,150.0,320.0,59.0,0.0,42905.55,1129013300,20,20,3,16,02716
A13684701,정릉중앙하이츠,서울특별시 성북구 정릉동 809 정릉중앙하이츠,분양,개별난방,27769.95,4,261.0,중앙건설(주),정릉주공재건축아파트조합,029412698, ,아파트,서울특별시 성북구 보국문로32길 53,위탁관리,혼합식,19990514,029420988,261,26211.12,135.0,90.0,36.0,0.0,19712.04,1129013300,18,18,3,0,02700
A13685104,정릉중앙하이츠빌1단지,서울특별시 성북구 정릉동 494 정릉중앙하이츠빌1단지,분양,개별난방,62122.7,7,433.0,(주)중앙건설,"계성제지그룹직장조합외5개조합,(주)중앙건설",029115704,cafe.daum.net/heights1apt,아파트,서울특별시 성북구 아리랑로19길 60,위탁관리,계단식,20040430,029115714,433,34273.902,101.0,332.0,0.0,0.0,34271.34,1129013300,19,19,3,15,02813
A10022419,길음역 롯데캐슬 트윈골드,서울특별시 성북구 길음동 542-1 길음역 롯데캐슬 트윈골드,혼합,개별난방,54020.0,2,395.0,롯데건설,길음역세권 재정비촉진구역 주택재개발정비사업 조합,029437688, ,,서울특별시 성북구 길음로 11,위탁관리,복도식,20240429,029437680,395,33603.41,336.0,59.0,0.0,0.0,23834.06,1129013400,35,35,5,6,
A10023926,롯데캐슬클라시아,서울특별시 성북구 길음동 1289 롯데캐슬클라시아,혼합,개별난방,288555.0,19,2029.0,롯데건설,길음1재정비촉진구역주택재개발정비사업조합,029898490, ,아파트,서울특별시 성북구 숭인로8길 80,위탁관리,혼합식,20220127,029898493,2029,186816.81,1141.0,810.0,78.0,0.0,139561.23,1129013400,37,37,6,51,02730
A10025638,래미안길음센터피스,서울특별시 성북구 길음동 1288 래미안길음센터피스,혼합,개별난방,312313.03,24,2352.0,삼성건설,길음2재정비촉진구역주택재개발정비사업조합,029821500, ,아파트,서울특별시 성북구 숭인로 50,위탁관리,기타,20191129,029831300,2352,209678.81,1632.0,671.0,49.0,0.0,150592.24,1129013400,39,39,3,47,02727
